88,405
88,1084
88,1131
88,1449
90,260
90,1077
90,1212
91,937
91,1013
91,1652
91,1838
92,107
92,1242
94,114
94,186
94,209
94,235
94,253
94,256
94,293
94,303
94,317
94,366
94,774
94,959
94,962
94,1068
94,1080
94,1084
94,1089
94,1188
94,1235
94,1243
94,1267
94,1465
94,1489
94,1662
94,1887
94,1904
94,1931
96,199
96,289
96,562
96,1272
101,444
101,1399
102,595
102,1438
102,1605
103,1008
103,1154
103,1557
103,1638
104,168
104,170
104,201
104,329
104,437
104,459
104,611
104,778
104,860
104,931
104,1456
104,1560
104,1645
104,1795
106,133
106,303
106,323
106,385
106,410
106,495
106,503
106,570
106,746
106,983
106,1402
106,1578
106,1740
106,1928
107,114
107,136
107,145
107,296
107,311
107,614
107,1577
107,1592
107,1896
108,123
108,401
108,948
108,1323
108,1750
113,213
113,674
114,202
114,242
114,276
114,457
114,523
114,701
114,1100
114,1139
114,1225
114,1346
114,1436
114,1447
114,1891
115,226
115,576
115,1084
115,1212
115,1861
120,143
120,211
120,233
120,312
120,518
120,660
120,1540
121,787
121,1489
122,526
122,564
123,341
123,1435
123,1641
124,768
124,908
124,1362
124,1834
126,195
126,357
126,784
126,863
126,1781
127,142
127,160
127,207
127,213
127,326
127,454
127,537
127,586
127,844
127,852
127,1423
127,1800
129,535
129,1385
129,1684
129,1738
130,494
130,822
130,1603
132,413
132,781
132,1880
133,439
133,807
133,1263
133,1320
133,1985
136,1493
140,146
140,203
140,654
140,798
141,562
141,647
141,747
141,799
141,965
141,1277
141,1287
142,149
142,240
142,349
142,415
142,429
142,523
142,655
142,1203
142,1376
142,1429
142,1537
143,1058
143,1240
144,681
145,237
145,560
146,1847
152,419
152,480
152,811
152,1004
152,1135
152,1255
152,1258
152,1393
152,1676
152,1768
158,799
158,1366
158,1500
158,1523
159,911
160,1591
165,591
165,1086
165,1942
166,216
166,1837
169,316
169,1077
170,188
170,288
170,447
170,505
170,575
170,610
170,862
170,879
170,892
170,1157
170,1535
170,1547
170,1584
170,1604
170,1963
171,351
171,1033
174,317
174,890
174,1309
174,1605
175,185
175,280
175,808
175,899
175,1354
175,1967
177,266
177,332
177,646
177,937
177,1106
177,1491
178,815
178,1215
179,271
179,657
179,1468
182,498
182,845
184,327
184,386
184,573
184,1138
184,1140
184,1445
185,464
186,262
186,804
186,854
188,299
188,1358
190,1520
191,1335
195,379
195,1200
195,1651
196,455
196,624
196,1124
199,257
199,1594
199,1635
200,519
200,1099
200,1570
200,1805
201,1202
203,252
203,673
207,216
207,265
207,332
207,338
207,573
207,679
207,744
207,942
207,1072
207,1704
207,1970
208,598
208,1494
208,1843
209,611
209,822
211,371
211,554
212,497
212,676
213,358
213,1360
213,1412
214,218
214,520
214,679
216,340
216,411
216,591
216,670
216,1380
217,810
220,420
220,862
220,992
220,1789
223,1764
224,253
224,1150
224,1896
226,1733
227,1405
227,1513
232,651
232,964
232,1391
233,334
233,570
233,1843
235,318
235,416
235,947
235,987
235,1818
235,1900
237,818
239,273
239,454
239,1439
240,1147
241,354
241,777
241,1968
242,274
242,305
242,343
242,673
242,677
242,919
242,968
242,969
242,1075
242,1327
242,1965
243,1916
248,318
248,359
248,528
248,877
248,1591
248,1684
248,1752
250,1214
252,799
252,896
252,974
252,1016
252,1052
252,1745
253,326
253,373
253,403
253,623
253,645
253,1171
253,1342
255,1455
256,314
256,1756
257,288
257,313
257,1540
258,919
260,449
260,495
260,668
260,725
260,900
260,1033
260,1107
262,454
262,1782
265,818
265,978
265,991
265,1305
266,1558
267,302
267,324
267,410
267,492
267,534
267,658
267,1412
271,425
271,486
271,861
271,1621
273,1432
274,326
274,1196
277,461
277,527
277,537
277,891
277,974
277,1249
277,1761
277,1942
279,309
279,646
279,1428
279,1452
280,1094
280,1885
286,1327
288,1037
288,1292
288,1347
289,368
292,383
292,387
292,429
292,528
292,530
292,836
292,1488
292,1801
293,344
293,720
296,573
297,348
297,519
297,542
297,610
297,849
297,1454
297,1848
299,517
299,589
302,332
305,1838
312,413
312,486
312,1380
312,1382
316,1059
316,1435
317,616
317,1211
317,1643
318,1356
318,1468
323,1543
325,916
325,1606
325,1803
327,482
331,464
331,525
331,650
331,709
331,1047
331,1096
331,1564
331,1808
332,401
332,491
332,1238
332,1299
332,1748
332,1918
334,531
335,1083
335,1240
338,866
339,521
341,343
341,685
343,667
343,744
343,1152
343,1422
343,1972
348,358
348,666
348,931
348,977
348,1465
348,1649
348,1904
349,691
349,870
351,469
351,547
351,599
351,650
351,1340
352,510
352,570
352,774
352,822
352,1531
352,1875
355,400
355,464
355,909
357,431
357,441
357,881
357,1392
357,1400
357,1698
358,598
358,1069
358,1165
359,426
359,455
359,825
359,856
361,556
361,951
361,1666
361,1704
365,705
365,1122
365,1189
365,1243
366,1746
370,673
370,1514
371,1857
373,496
376,588
376,871
376,1495
376,1889
378,529
378,1147
378,1210
379,463
382,525
382,715
382,818
382,1641
382,1853
383,549
383,820
384,486
384,726
384,1648
385,421
385,422
385,566
385,709
385,710
385,810
385,1045
385,1115
385,1248
385,1420
385,1698
385,1900
386,1729
393,1389
393,1782
398,556
398,795
400,742
400,808
401,1177
402,758
402,1871
403,583
403,666
403,859
403,1469
403,1876
405,847
405,1793
411,602
411,1429
413,1326
416,825
416,1191
416,1345
416,1634
419,722
419,1142
419,1782
419,1869
421,953
421,1263
423,577
423,1222
423,1747
425,519
425,1164
425,1790
425,1879
425,1992
426,465
427,1445
429,557
429,1345
429,1692
431,1636
433,972
433,1095
433,1211
433,1483
433,1563
433,1736
433,1794
433,1814
433,1846
433,1969
437,455
437,501
437,581
437,680
437,761
437,1901
438,1129
438,1930
443,650
443,759
443,1154
443,1455
444,944
444,1119
444,1839
444,1933
450,737
450,1784
454,608
454,751
454,964
454,1301
454,1719
455,519
455,627
455,971
455,1124
455,1180
462,1712
463,1946
464,789
464,1621
465,1052
469,1364
472,875
472,1633
486,824
491,568
492,718
495,1211
495,1354
495,1650
496,1252
496,1259
496,1486
497,861
497,952
497,1838
498,1428
501,1184
505,600
505,781
506,1150
506,1590
510,734
510,887
514,680
519,796
523,1293
523,1511
524,661
526,735
526,1255
527,1332
528,1769
529,619
529,1125
531,1142
531,1195
531,1525
532,1057
532,1550
534,850
534,1910
534,1999
537,724
537,1246
542,1457
542,1586
545,556
545,593
545,885
545,966
545,1385
556,705
556,1136
557,1348
557,1593
557,1948
559,692
559,1295
560,563
562,878
562,1282
562,1688
562,1725
563,1463
565,582
565,1200
565,1720
566,1108
566,1498
567,1385
571,825
573,927
573,1018
573,1947
573,1997
577,1641
577,1930
580,685
580,1115
580,1865
582,592
582,609
582,809
582,1067
582,1300
582,1595
582,1605
582,1733
582,1901
582,1958
583,805
588,760
588,879
588,897
588,973
589,1029
591,724
591,982
591,1030
592,660
595,962
598,1099
608,883
608,1896
610,983
610,1124
610,1776
610,1792
611,839
611,1050
611,1197
619,872
620,1039
623,1414
624,647
624,1038
624,1540
625,629
625,1199
625,1477
625,1558
627,828
627,903
627,1264
627,1337
627,1664
629,1716
645,847
645,902
645,1648
645,1682
645,1731
646,813
646,835
647,992
647,1025
647,1198
647,1338
647,1722
648,1380
648,1564
650,1035
650,1111
650,1945
654,1960
655,1496
657,1824
657,1902
660,1882
666,1107
666,1409
666,1510
666,1548
666,1872
666,1966
670,781
670,1296
670,1579
672,1244
672,1507
672,1885
673,756
673,876
673,1459
673,1636
674,715
674,840
674,1512
680,1491
680,1672
691,703
691,797
691,936
692,1143
692,1421
694,1081
701,1382
701,1680
702,936
702,1768
705,1227
705,1298
705,1531
705,1678
705,1825
709,1017
709,1295
709,1801
710,977
712,1687
714,920
717,988
720,798
720,1187
722,753
722,1216
722,1349
722,1486
722,1641
722,1691
724,981
724,1707
726,1829
726,1863
727,1385
734,1112
737,1542
737,1884
744,1783
744,1941
752,788
753,811
753,878
756,1384
757,853
757,1976
759,1146
761,922
761,1403
761,1420
768,1168
770,1876
774,1386
781,813
781,1056
781,1930
787,1413
787,1550
788,1190
788,1719
794,811
796,1179
796,1358
798,1416
798,1467
799,1208
808,1399
812,1283
813,1001
818,956
818,1447
818,1660
818,1937
822,1391
825,1075
825,1319
836,1200
836,1911
840,1546
842,1074
844,903
845,1204
845,1354
845,1824
847,1394
847,1733
850,1451
852,1461
852,1909
856,1849
859,1575
860,1054
861,1029
861,1373
862,1737
863,1233
866,870
866,1526
866,1690
871,1210
872,1377
877,1078
877,1518
878,1224
878,1404
884,1243
884,1636
887,991
887,1063
887,1225
897,1255
898,1886
902,1584
903,1230
903,1538
909,1414
909,2001
914,1488
916,924
916,1015
916,1076
916,1243
916,1880
917,1807
919,1253
936,1013
936,1678
937,1597
937,1923
942,1304
944,1069
944,1535
946,1189
947,1597
948,1380
948,1782
962,1875
964,1305
964,1679
971,1574
972,1754
974,1083
974,1093
974,1263
981,1527
983,1656
991,1194
991,1368
1004,1973
1024,1687
1024,1745
1025,1341
1025,1551
1025,1740
1030,1440
1048,1212
1056,1164
1056,1429
1056,1843
1057,1914
1059,1412
1062,1575
1063,1511
1069,1567
1069,1651
1078,1505
1080,1124
1081,1728
1083,1120
1083,1993
1084,1940
1086,1284
1086,1367
1090,1357
1094,1232
1095,1341
1095,1533
1095,1810
1096,1866
1099,1291
1100,1115
1100,1990
1107,1341
1115,1780
1116,1118
1118,1438
1119,1465
1119,1713
1124,1732
1124,1770
1124,1785
1127,1963
1130,1961
1136,1955
1139,1291
1146,1425
1168,1566
1184,1470
1190,1440
1194,1518
1197,1719
1200,1408
1211,1709
1212,1541
1240,1276
1240,1430
1242,1279
1243,1497
1243,1623
1244,1533
1252,1687
1253,1604
1253,1607
1253,1967
1263,1301
1277,1325
1284,1559
1287,1838
1291,1808
1292,1637
1292,1735
1295,1935
1300,1531
1305,1813
1327,1773
1329,1448
1341,1892
1345,1487
1346,1732
1346,1824
1349,1376
1356,1463
1356,1618
1364,1673
1366,1372
1368,1411
1376,1643
1380,1528
1380,1651
1385,1908
1388,1818
1389,1778
1389,1885
1399,1918
1400,1860
1400,2001
1405,1547
1408,1961
1418,1862
1425,1913
1429,1985
1430,1918
1433,1869
1439,1680
1440,1516
1440,1795
1452,1940
1463,1513
1467,1643
1483,1596
1483,1607
1488,1921
1489,1755
1493,1934
1510,1721
1516,1556
1521,1601
1534,1988
1541,1625
1545,1722
1547,1859
1558,1839
1564,1626
1564,1983
1566,1943
1568,1701
1568,1769
1591,1604
1592,1610
1601,1614
1601,1750
1604,1934
1621,1655
1638,1740
1641,1714
1641,1858
1656,1977
1678,1869
1704,1802
1727,1980
1733,1955
1733,1969
1740,1846
1754,1968
1756,1912
1759,1935
1782,1976
1834,1935
1854,1968
1866,1930
1885,1994
1947,1989
1954,1993
